-9.000,-0.6299,0.09111
-8.750,-0.7041,0.06367
-8.500,-0.7018,0.05859
-8.250,-0.7037,0.05311
-8.000,-0.7070,0.04703
-7.750,-0.7062,0.04131
-7.500,-0.6931,0.03851
-7.250,-0.6799,0.03562
-7.000,-0.6647,0.03274
-6.750,-0.6474,0.03083
-6.500,-0.6280,0.02834
-6.250,-0.6066,0.02669
-6.000,-0.5848,0.02523
-5.750,-0.5626,0.02370
-5.500,-0.5399,0.02244
-5.250,-0.5166,0.02134
-5.000,-0.4942,0.02011
-4.750,-0.4721,0.01914
-4.500,-0.4503,0.01814
-4.250,-0.4291,0.01710
-4.000,-0.4085,0.01614
-3.750,-0.3877,0.01528
-3.500,-0.3677,0.01439
-3.250,-0.3476,0.01385
-3.000,-0.3279,0.01338
-2.750,-0.3082,0.01309
-2.500,-0.2887,0.01295
-2.250,-0.2694,0.01293
-2.000,-0.2435,0.01306
-1.750,-0.1878,0.01335
-1.500,-0.1015,0.01354
-1.250,-0.0874,0.01339
-1.000,-0.0890,0.01337
-0.750,-0.0809,0.01349
-0.500,-0.0678,0.01371
-0.250,-0.0483,0.01401
0.000,0.0079,0.01436
0.250,0.0634,0.01464
0.500,0.1185,0.01481
0.750,0.1732,0.01487
1.000,0.2291,0.01482
1.250,0.2826,0.01464
1.500,0.3308,0.01440
1.750,0.3711,0.01417
2.000,0.4027,0.01399
2.250,0.4326,0.01380
2.500,0.4581,0.01369
2.750,0.4818,0.01366
3.000,0.5054,0.01367
3.250,0.5287,0.01372
3.500,0.5514,0.01382
3.750,0.5739,0.01397
4.000,0.5964,0.01416
4.250,0.6188,0.01439
4.500,0.6400,0.01463
4.750,0.6605,0.01491
5.000,0.6805,0.01527
5.250,0.7005,0.01572
5.500,0.7189,0.01637
5.750,0.7346,0.01749
6.000,0.7492,0.01913
6.250,0.7667,0.02064
6.500,0.7867,0.02202
6.750,0.8092,0.02321
7.000,0.8331,0.02473
7.250,0.8578,0.02612
7.500,0.8826,0.02802
7.750,0.9059,0.02945
8.000,0.9293,0.03123
8.250,0.9522,0.03403
8.500,0.9697,0.03575
8.750,0.9862,0.03829
9.000,1.0032,0.04048
9.250,1.0205,0.04340
9.500,1.0278,0.04797
9.750,1.0294,0.05126
10.000,1.0255,0.05510
10.250,1.0169,0.05937
10.500,1.0042,0.06396
10.750,0.9889,0.06865
11.000,0.9729,0.07343
11.250,0.9687,0.07868
11.500,0.6842,0.10055
11.750,0.6961,0.10314
