-8.750,-0.3514,0.09961
-8.500,-0.3694,0.09778
-8.250,-0.3983,0.09669
-8.000,-0.3570,0.09152
-7.750,-0.3678,0.08973
-7.500,-0.3967,0.08874
-7.250,-0.4286,0.08677
-7.000,-0.3945,0.08407
-6.750,-0.4133,0.08220
-6.500,-0.4376,0.07790
-6.250,-0.4218,0.07753
-6.000,-0.4359,0.07228
-5.750,-0.4289,0.07159
-5.250,-0.3616,0.03899
-5.000,-0.3244,0.03437
-4.750,-0.2949,0.03021
-4.500,-0.2625,0.02725
-4.250,-0.2320,0.02510
-4.000,-0.2042,0.02353
-3.750,-0.1778,0.02229
-3.500,-0.1518,0.02130
-3.250,-0.1249,0.02038
-3.000,-0.0964,0.01955
-2.750,-0.0545,0.01723
-2.500,-0.0290,0.01827
-2.250,0.0088,0.01897
-2.000,0.0479,0.01945
-1.750,0.0883,0.01979
-1.500,0.1257,0.01999
-1.250,0.1660,0.02011
-1.000,0.2040,0.02016
-0.750,0.2400,0.02020
-0.500,0.2845,0.02014
-0.250,0.3191,0.02004
0.000,0.3558,0.01993
0.250,0.4026,0.01963
0.500,0.4344,0.01952
0.750,0.4686,0.01929
1.000,0.5133,0.01869
1.250,0.5404,0.01828
1.500,0.5748,0.01774
1.750,0.6194,0.01759
2.000,0.6634,0.01725
2.250,0.7020,0.01693
2.500,0.7352,0.01675
2.750,0.7678,0.01649
3.000,0.7963,0.01632
3.250,0.8256,0.01607
3.500,0.8556,0.01583
3.750,0.8827,0.01580
4.000,0.9106,0.01573
4.250,0.9367,0.01578
4.500,0.9628,0.01586
4.750,0.9883,0.01600
5.000,1.0130,0.01624
5.250,1.0370,0.01655
5.500,1.0601,0.01692
5.750,1.0825,0.01734
6.000,1.1036,0.01784
6.250,1.1232,0.01845
6.500,1.1404,0.01926
6.750,1.1558,0.02033
7.000,1.1701,0.02166
7.250,1.1852,0.02305
7.500,1.2010,0.02449
7.750,1.2180,0.02603
8.000,1.2370,0.02754
8.250,1.2580,0.02922
8.500,1.2811,0.03109
8.750,1.3049,0.03291
9.000,1.3256,0.03451
9.250,1.3522,0.03660
9.500,1.3745,0.03903
9.750,1.3947,0.04146
10.000,1.4138,0.04386
10.250,1.4310,0.04703
10.500,1.4348,0.04897
10.750,1.4471,0.04967
11.000,1.4489,0.04966
11.250,1.4494,0.05208
11.500,1.4430,0.05399
11.750,1.4383,0.05689
12.000,1.4183,0.05983
12.250,1.4051,0.06273
12.500,1.4056,0.06621
12.750,1.3842,0.07047
13.000,1.3625,0.07556
13.250,1.3400,0.08129
13.500,1.3170,0.08767
13.750,1.2940,0.09463
14.000,1.2705,0.10229
14.250,1.2485,0.11040
14.500,1.2265,0.11924
