-11.500,-0.2508,0.13193
-11.250,-0.2625,0.13112
-11.000,-0.2929,0.13300
-10.750,-0.2930,0.13013
-10.500,-0.3030,0.12628
-10.250,-0.2591,0.11974
-10.000,-0.2352,0.11549
-9.750,-0.2244,0.11097
-9.500,-0.2493,0.10619
-9.250,-0.1929,0.10126
-9.000,-0.1760,0.09738
-8.750,-0.2063,0.09181
-8.500,-0.1583,0.08766
-8.250,-0.1370,0.08334
-8.000,-0.1936,0.07824
-7.750,-0.0154,0.05989
-7.500,-0.0465,0.05615
-7.250,-0.0302,0.05210
-7.000,-0.0602,0.05016
-6.750,-0.1130,0.04905
-6.250,-0.1685,0.04706
-6.000,-0.1412,0.04166
-5.750,-0.1379,0.04016
-5.500,-0.1133,0.03749
-5.250,-0.0799,0.03480
-5.000,-0.0762,0.03408
-4.750,-0.0441,0.03200
-4.500,-0.0068,0.02996
-4.000,0.0263,0.02866
-3.750,0.0608,0.02723
-3.500,0.0637,0.02732
-3.250,0.0834,0.02649
-3.000,0.0993,0.02348
-2.750,0.0812,0.02497
-2.500,0.0862,0.02627
-2.250,0.1003,0.02704
-2.000,0.0780,0.02848
-1.750,0.0853,0.02897
-1.500,0.1092,0.02910
-1.250,0.3692,0.02810
-1.000,0.4465,0.02731
-0.750,0.4994,0.02677
-0.500,0.5135,0.02770
-0.250,0.5563,0.02751
0.000,0.6022,0.02706
0.250,0.6194,0.02795
0.500,0.6322,0.02851
0.750,0.6587,0.02838
1.000,0.6197,0.03076
1.250,0.6363,0.03098
1.500,0.6712,0.03058
1.750,0.5871,0.03419
2.000,0.6249,0.03374
2.250,0.4907,0.03799
2.500,0.5390,0.03730
2.750,0.4368,0.04089
3.000,0.4220,0.04302
3.250,0.4463,0.04363
3.500,0.4889,0.04340
3.750,0.4768,0.04612
4.000,0.5133,0.04624
4.250,0.5605,0.04575
4.500,0.5443,0.04896
4.750,0.5882,0.04861
5.000,0.5806,0.05145
5.250,0.6202,0.05128
5.500,0.6222,0.05359
5.750,0.6550,0.05379
6.000,0.7017,0.05302
6.250,0.6912,0.05619
6.500,0.7375,0.05527
6.750,0.7301,0.05828
7.000,0.7745,0.05738
7.250,0.8249,0.05591
7.500,0.8134,0.05922
7.750,0.8590,0.05794
8.000,0.8529,0.06089
8.250,0.8499,0.06370
8.500,0.8942,0.06222
8.750,0.9453,0.05990
9.750,1.0166,0.06256
10.000,1.0830,0.05764
10.250,1.1476,0.05273
10.500,1.2264,0.04690
10.750,1.2268,0.04857
11.000,1.3731,0.03806
11.250,1.3576,0.04034
11.500,1.3744,0.04037
11.750,1.4068,0.03923
12.000,1.4288,0.03893
12.250,1.4421,0.03931
12.500,1.4504,0.04013
12.750,1.4555,0.04128
13.000,1.4586,0.04268
13.250,1.4606,0.04429
13.500,1.4614,0.04609
13.750,1.4610,0.04809
14.000,1.4596,0.05031
14.250,1.4570,0.05273
14.500,1.4534,0.05535
14.750,1.4498,0.05811
15.000,1.4460,0.06099
15.250,1.4425,0.06394
15.500,1.4398,0.06689
15.750,1.4385,0.06976
16.000,1.4384,0.07254
16.250,1.4276,0.07680
16.500,1.4245,0.08021
16.750,1.4255,0.08307
17.000,1.4196,0.08697
17.250,1.4161,0.09068
17.500,1.4229,0.09288
17.750,1.4112,0.09791
18.000,1.4180,0.10018
18.250,1.4072,0.10521
18.500,1.4180,0.10692
