-11.250,-0.3534,0.11831
-11.000,-0.3984,0.11928
-10.750,-0.4236,0.11779
-10.500,-0.4011,0.11644
-10.250,-0.3781,0.11236
-10.000,-0.3840,0.10612
-9.750,-0.3597,0.10266
-9.500,-0.3474,0.09810
-8.500,-0.5280,0.05441
-8.250,-0.5255,0.04959
-8.000,-0.5168,0.04640
-7.750,-0.4979,0.04339
-7.500,-0.4681,0.04044
-7.250,-0.4629,0.03859
-7.000,-0.4331,0.03640
-6.750,-0.3942,0.03444
-6.500,-0.3874,0.03405
-6.250,-0.3583,0.03228
-6.000,-0.3202,0.03114
-5.500,-0.2911,0.02972
-5.250,-0.2602,0.02858
-5.000,-0.2596,0.02827
-4.750,-0.2503,0.02548
-4.500,-0.2235,0.02751
-4.250,-0.2256,0.02877
-4.000,-0.1997,0.03071
-3.750,-0.1649,0.03284
-3.500,-0.1789,0.03399
-3.250,-0.1566,0.03562
-3.000,-0.1479,0.03629
-2.750,-0.1391,0.03675
-2.500,-0.1107,0.03700
-2.250,-0.1106,0.03739
-2.000,-0.0952,0.03745
-1.750,-0.0621,0.03722
-1.500,-0.0680,0.03762
-1.250,-0.0430,0.03751
-1.000,-0.0064,0.03712
-0.750,-0.0129,0.03771
-0.500,0.0180,0.03742
-0.250,0.0345,0.03765
0.000,0.0512,0.03790
0.250,0.0871,0.03757
0.500,0.0896,0.03833
0.750,0.1201,0.03835
1.000,0.1603,0.03797
1.250,0.1544,0.03907
1.500,0.1935,0.03904
1.750,0.1969,0.03976
2.000,0.2246,0.03991
2.250,0.2674,0.03973
2.500,0.2646,0.04112
2.750,0.3008,0.04094
3.000,0.3032,0.04219
3.250,0.3364,0.04230
3.500,0.3809,0.04207
3.750,0.3735,0.04386
4.000,0.4134,0.04361
4.250,0.4097,0.04534
4.500,0.4479,0.04527
4.750,0.4537,0.04682
5.000,0.4884,0.04686
5.250,0.5357,0.04616
5.500,0.5309,0.04817
5.750,0.5792,0.04742
6.000,0.5774,0.04941
6.250,0.6270,0.04835
6.500,0.6278,0.05023
6.750,0.6487,0.05097
7.000,0.6808,0.05084
7.250,0.7142,0.05072
7.500,0.7403,0.05114
8.250,0.8221,0.05202
8.500,0.8750,0.04988
8.750,0.9383,0.04650
9.000,1.0128,0.04177
9.250,1.0952,0.03622
9.500,1.2061,0.02988
9.750,1.2383,0.02898
10.000,1.2616,0.02857
10.250,1.2672,0.02909
10.500,1.2791,0.02937
10.750,1.2916,0.02972
11.000,1.2922,0.03084
11.250,1.2914,0.03222
11.500,1.2894,0.03385
11.750,1.2846,0.03584
12.000,1.2784,0.03814
12.250,1.2717,0.04067
12.500,1.2671,0.04321
12.750,1.2637,0.04588
13.000,1.2657,0.04819
13.250,1.2724,0.05023
13.500,1.2768,0.05249
13.750,1.2801,0.05487
14.000,1.2816,0.05739
14.250,1.2814,0.06007
14.500,1.2787,0.06299
14.750,1.2756,0.06619
15.000,1.2781,0.06885
15.250,1.2748,0.07222
15.500,1.2724,0.07566
15.750,1.2696,0.07915
16.000,1.2614,0.08342
16.250,1.2571,0.08749
16.500,1.2626,0.09027
16.750,1.2578,0.09464
17.000,1.2571,0.09830
17.250,1.2667,0.10075
17.500,1.2574,0.10581
17.750,1.2482,0.11098
18.000,1.2391,0.11628
18.250,1.2290,0.12185
18.500,1.2161,0.12805
18.750,1.2001,0.13502
19.000,1.1754,0.14409
