-11.250,-0.6114,0.11867
-11.000,-0.6987,0.08410
-10.750,-0.8352,0.06637
-10.500,-0.8209,0.06205
-10.250,-0.8282,0.05714
-10.000,-0.8505,0.05068
-9.750,-0.8573,0.04707
-9.500,-0.8453,0.04355
-9.250,-0.8325,0.04063
-9.000,-0.8183,0.03781
-8.750,-0.7990,0.03522
-8.500,-0.7782,0.03319
-8.250,-0.7569,0.03122
-8.000,-0.7347,0.02945
-7.750,-0.7124,0.02803
-7.500,-0.6891,0.02624
-7.250,-0.6660,0.02488
-7.000,-0.6431,0.02370
-6.750,-0.6223,0.02237
-6.500,-0.6014,0.02138
-6.250,-0.5830,0.02021
-6.000,-0.5647,0.01913
-5.750,-0.5502,0.01751
-5.500,-0.5373,0.01612
-5.250,-0.5181,0.01566
-5.000,-0.4980,0.01535
-4.750,-0.4776,0.01513
-4.500,-0.4574,0.01500
-4.250,-0.4387,0.01500
-4.000,-0.4208,0.01511
-3.750,-0.4027,0.01518
-3.500,-0.3839,0.01522
-3.250,-0.3645,0.01528
-3.000,-0.3362,0.01540
-2.750,-0.2871,0.01554
-2.500,-0.2414,0.01561
-2.250,-0.1969,0.01568
-2.000,-0.1518,0.01571
-1.750,-0.1082,0.01564
-1.500,-0.0667,0.01554
-1.250,-0.0283,0.01544
-1.000,0.0073,0.01537
-0.750,0.0421,0.01533
-0.500,0.0793,0.01535
-0.250,0.1189,0.01538
0.000,0.1618,0.01541
0.250,0.2098,0.01542
0.500,0.2582,0.01538
0.750,0.3062,0.01528
1.000,0.3561,0.01511
1.250,0.3830,0.01497
1.500,0.4021,0.01488
1.750,0.4206,0.01482
2.000,0.4392,0.01482
2.250,0.4578,0.01488
2.500,0.4767,0.01499
2.750,0.4960,0.01518
3.000,0.5158,0.01547
3.250,0.5360,0.01584
3.500,0.5567,0.01628
3.750,0.5778,0.01675
4.000,0.5994,0.01728
4.250,0.6214,0.01788
4.500,0.6439,0.01852
4.750,0.6668,0.01917
5.000,0.6900,0.01987
5.250,0.7134,0.02061
5.500,0.7377,0.02144
5.750,0.7609,0.02212
6.000,0.7849,0.02300
6.250,0.8086,0.02376
6.500,0.8324,0.02475
6.750,0.8556,0.02555
7.000,0.8794,0.02664
7.250,0.9014,0.02757
7.500,0.9266,0.02868
7.750,0.9457,0.02980
8.000,0.9686,0.03071
8.250,0.9890,0.03213
8.500,1.0083,0.03333
8.750,1.0330,0.03438
9.000,1.0455,0.03619
9.250,1.0655,0.03724
9.500,1.0860,0.03881
9.750,1.0925,0.04104
10.000,1.1118,0.04215
10.250,1.1295,0.04406
10.500,1.1229,0.04733
10.750,1.1255,0.04981
11.000,1.1524,0.05041
11.250,1.1482,0.05397
11.500,1.1175,0.05866
11.750,1.0775,0.06414
12.000,1.0277,0.07223
12.250,0.9690,0.08428
12.500,0.7508,0.15181
